부추 콩가루 찜,부추 콩가루 찜,"['', '참기름', '참깨', '부추', '마늘', '대파', '고추']","['Chilly', 'Other grains', 'Chives', 'Green onion', 'Garlic']"
콜라비물김치,콜라비물김치,"['', '파', '오이', '당근', '배', '양파', '소금', '고추', '콜라비', '쌀']","['Other fruits', 'Chilly', 'Onion', 'Green onion', 'Rice', 'Cucumber']"
고구마라떼,고구마라떼,"['올리고당', '계피', '우유', '고구마', '요거트', '호두']","['Sweet potato', 'Milk', 'Walnut', 'Other root vegetables']"
홍시곶감화채,홍시곶감화채,"['', '꿀', '감', '호두']","['Other fruits', 'Walnut']"
오징어채소말이와 치킨양념소스,오징어채소말이와 치킨양념소스,"['오이', '파프리카 토마토', '양파', '고추장', '마늘', '오징어', '물엿', '파프리카']","['Beans', 'Other seasonings', 'Tomato', 'Chilly', 'Onion', 'Other fruiting vegetables', 'Garlic', 'Cucumber', 'Other mollusks']"
옥수수감자샐러드,옥수수감자샐러드,"['옥수수', '콩', '소금', '감자', '계란', '마요네즈', '요거트', '파프리카']","['Beans', 'Other seasonings', 'Corn', 'Potato', 'Eggs', 'Other fruiting vegetables']"
홍합 쌀옹심이국,홍합 쌀옹심이국,"['', '파', '애호박', '양파', '다시마', '간장', '마늘', '소금', '감자', '고추', '멸치', '계란', '홍합', '쌀']","['Beans', 'Other seasonings', 'Other seafood', 'Onion', 'Chilly', 'Potato', 'Eggs', 'Other fruiting vegetables', 'Green onion', 'Other fish', 'Garlic', 'Mussel', 'Rice']"
찬밥김치달걀찜,찬밥김치달걀찜,"['', '파', '당근', '새우젓', '양파', '계란', '김치', '쌀']","['Chilly', 'Onion', 'Other herbage crop', 'Eggs', 'Green onion', 'Shrimp', 'Rice']"
꼬막떡꼬치구이,꼬막떡꼬치구이,"['파', '꼬막', '떡 고추장', '참기름', '양파', '간장', '조청', '마늘', '고추', '깨', '쌀']","['Other shellfish', 'Beans', 'Other seasonings', 'Chilly', 'Onion', 'Other grains', 'Green onion', 'Rice', 'Garlic']"
물파래콩전,물파래콩전,"['파', '밀', '파래', '콩', '간장', '고추', '깨', '식초', '쌀']","['Beans', 'Other seasonings', 'Other seafood', 'Chilly', 'Other grains', 'Wheat', 'Green onion', 'Rice']"
카스텔라케이크와 해독주스,카스텔라케이크와 해독주스,"['', '꿀', '토마토', '당근', '사과', '카스테라', '브로컬리', '견과류', '요거트']","['Tomato', 'Other herbage crop', 'Wheat', 'Eggs', 'Apple']"
토마토김치,토마토김치,"['', '토마토', '매실', '배', '참기름', '양파', '부추', '마늘', '고추', '젓갈']","['Other fruits', 'Tomato', 'Onion', 'Chilly', 'Other grains', 'Chives', 'Garlic']"
닭가슴살스튜,닭가슴살스튜,"['', '닭', '후추', '당근', '밀', '양파', '브로컬리', '마늘', '우유']","['Milk', 'Onion', 'Other herbage crop', 'Wheat', 'Garlic', 'Chicken']"
가지겉절이,가지겉절이,"['', '매실', '가지', '양파', '마늘', '대파', '고추', '깨', '식초', '생강']","['Other fruits', 'Onion', 'Chilly', 'Other grains', 'Green onion', 'Other fruiting vegetables', 'Garlic']"
저염 동치미,저염 동치미,"['', '매실', '쪽파', '사과', '양파', '마늘', '함초 소금', '무', '쌀', '함초']","['Radish', 'Other fruits', 'Other seafood', 'Onion', 'Green onion', 'Rice', 'Garlic', 'Apple']"
장어수육구이,장어수육구이,"['', '매실', '장어', '양파', '깨', '생강']","['Other grains', 'Other fruits', 'Other fish', 'Onion']"
울금해초밥,울금해초밥,"['', '올리브오일', '참기름', '양파', '마늘', '울금', '고추', '두부', '쌀']","['Beans', 'Other seasonings', 'Chilly', 'Onion', 'Other grains', 'Rice', 'Other root vegetables', 'Garlic']"
미역줄기두부무침,미역줄기두부무침,"['', '후추', '로즈마리', '양파', '마늘', '깨', '미역', '두부', '식초']","['Beans', 'Other seasonings', 'Other seafood', 'Onion', 'Other herbage crop', 'Other grains', 'Garlic']"
맑은육개장,맑은육개장,"['', '후추', '고사리', '양파', '소금', '대파', '마늘', '버섯', '무']","['Garlic', 'Radish', 'Green onion', 'Onion']"
주꾸미보양샐러드,주꾸미보양샐러드,"['', '레몬', '사과', '주꾸미', '양파', '더덕', '마늘', '대파', '고추', '레몬소금', '식초']","['Other fruits', 'Garlic', 'Onion', 'Chilly', 'Green onion', 'Other mollusks', 'Apple']"
전복내장밥,전복내장밥,"['', '바지락', '후추', '당근', '마늘기름', '참기름', '마늘', '전복', '연근', '새우']","['Other shellfish', 'Abalone', 'Other grains', 'Shrimp', 'Other root vegetables', 'Garlic']"
카레감자전,카레감자전,"['', '설탕', '강황', '밀', '양파', '간장', '루콜라', '감자']","['Beans', 'Other seasonings', 'Onion', 'Potato', 'Wheat']"
두부채소샐러드,두부채소샐러드,"['', '꿀', '레몬', '치커리', '겨자', '고추', '버섯', '두부', '파프리카']","['Other fruits', 'Beans', 'Other seasonings', 'Chilly', 'Other herbage crop', 'Other fruiting vegetables']"
더덕비트물김치,더덕비트물김치,"['', '양파', '더덕', '고추', '함초 소금', '식초', '생강']","['Other seafood', 'Chilly', 'Onion']"
연어허브스테이크,연어허브스테이크,"['', '레몬', '토마토', '로즈마리', '밀', '양파', '월계수', '연어', '우유']","['Other fruits', 'Tomato', 'Milk', 'Onion', 'Other herbage crop', 'Wheat', 'Other fish']"
해물칼국수,해물칼국수,"['', '밀', '미더덕', '녹말', '양파', '다시마', '소금', '마늘', '멸치', '버섯', '새우']","['Other shellfish', 'Other seafood', 'Onion', 'Wheat', 'Other fish', 'Shrimp', 'Garlic']"
버섯리조또,버섯리조또,"['', '생크림', '양파', '마늘', '멸치', '버섯', '쌀']","['Onion', 'Other fish', 'Rice', 'Garlic', 'Other dairy products']"
삼색소고기만두,삼색소고기만두,"['', '파', '당근', '애호박', '다시마', '부추', '소금', '소고기', '멸치', '새우']","['Other shellfish', 'Other seafood', 'Chives', 'Beef', 'Other fruiting vegetables', 'Green onion', 'Other fish', 'Shrimp']"
콩가루비빔밥,콩가루비빔밥,"['', '오이', '당근', '참기름', '콩', '소금', '청포묵', '대파', '소고기', '식용유']","['Beans', 'Other seasonings', 'Other grains', 'Beef', 'Green onion', 'Cucumber']"
인삼닭살찜,인삼닭살찜,"['', '닭', '후추', '소금', '인삼', '밤']","['Chicken', 'Other root vegetables']"
양배추버섯말이,양배추버섯말이,"['', '파', '미나리', '오이', '당근', '참기름', '마늘', '양배추', '버섯', '맛술']","['Other grains', 'Other herbage crop', 'Green onion', 'Garlic', 'Cucumber']"
단호박떡갈비,단호박떡갈비,"['', '설탕', '호박', '간장', '마늘', '잣', '쌀']","['Beans', 'Other seasonings', 'Other fruiting vegetables', 'Rice', 'Garlic']"
배추만두탕,배추만두탕,"['', '무', '미나리', '참기름', '간장', '마늘', '배추', '소고기', '버섯', '두부']","['Radish', 'Beans', 'Other seasonings', 'Other grains', 'Other herbage crop', 'Beef', 'Garlic']"
해산물누들볶음,해산물누들볶음,"['', '올리브오일', '오징어', '홍합', '피망', '소금', '버섯', '조개']","['Other mollusks', 'Mussel', 'Other shellfish', 'Other fruiting vegetables']"
허브닭스테이크,허브닭스테이크,"['', '토마토', '닭', '로즈마리', '마늘', '브로컬리', '감자', '우유']","['Tomato', 'Milk', 'Other herbage crop', 'Potato', 'Garlic', 'Chicken']"
새우완자찜,새우완자찜,"['', '녹말', '소금', '브로컬리', '마늘', '계란', '새우']","['Other shellfish', 'Other herbage crop', 'Eggs', 'Shrimp', 'Garlic']"
두부된장무침,두부된장무침,"['두부', '상추', '된장', '생크림']","['Other herbage crop', 'Beans', 'Other seasonings', 'Other dairy products']"
귀리죽,귀리죽,"['', '귀리', '양파', '부추', '흑임자', '계란', '쌀']","['Onion', 'Other grains', 'Chives', 'Eggs', 'Rice']"
탕평채,탕평채,"['', '설탕', '참기름', '소금', '청포묵', '계란', '김', '식초', '파프리카']","['Other grains', 'Eggs', 'Other fruiting vegetables']"
겨자소스를 곁들인 새우롤과 전복샐러드,겨자소스를 곁들인 새우롤과 전복샐러드,"['설탕', '고추장', '소금', '겨자', '전복', '연어', '요구르트', '새우', '새싹', '식초']","['Other shellfish', 'Beans', 'Other seasonings', 'Abalone', 'Chilly', 'Other fish', 'Shrimp', 'Other dairy products']"
속채운대저토마토백김치,속채운대저토마토백김치,"['토마토', '오이', '양파', '마늘', '배추', '소금', '무', '생강']","['Radish', 'Tomato', 'Onion', 'Other herbage crop', 'Garlic', 'Cucumber']"
둥지튀김,둥지튀김,"['', '메추리알', '레몬', '설탕', '닭', '후추', '밀', '계피', '소금', '감자', '계란', '새싹', '전분']","['Other fruits', 'Potato', 'Wheat', 'Eggs', 'Other root vegetables', 'Chicken']"
들깨죽,들깨죽,"['사골', '들깨', '당근', '양파', '부추', '마늘', '고추', '쌀']","['Chilly', 'Onion', 'Other grains', 'Chives', 'Rice', 'Garlic']"
레몬크림콩다식,레몬크림콩다식,"['꿀', '레몬', '생크림', '설탕', '콩']","['Other fruits', 'Beans', 'Other seasonings', 'Other dairy products']"
룰룰랄라,룰룰랄라,"['토마토', '닭', '당근', '양상추', '양파', '부추', '소금', '소고기', '전복', '버섯', '쌀']","['Tomato', 'Abalone', 'Onion', 'Other herbage crop', 'Chives', 'Beef', 'Rice', 'Chicken']"
매실소스를 곁들인 돼지고기만두,매실소스를 곁들인 돼지고기만두,"['', '토마토', '당면', '후추', '당근', '애호박', '양파', '마늘', '버섯', '돼지고기']","['Pork', 'Tomato', 'Onion', 'Other fruiting vegetables', 'Garlic']"
머스터드튤립치킨,머스터드튤립치킨,"['', '파슬리', '레몬', '닭', '후추', '밀', '머스터드', '양파', '마늘', '소금', '식용유', '새싹']","['Other fruits', 'Onion', 'Wheat', 'Garlic', 'Chicken']"
머위향 통밀푸실리,머위향 통밀푸실리,"['푸실리', '생크림', '올리브오일', '포도', '양파', '마늘', '머윗대', '소금']","['Garlic', 'Other fruits', 'Onion', 'Other dairy products']"
미니함박스테이크,미니함박스테이크,"['설탕', '후추', '호박', '당근', '배', '양파', '간장', '마늘', '소고기', '배추', '소금', '버섯', '돼지고기', '대추', '파프리카']","['Other fruits', 'Pork', 'Beans', 'Other seasonings', 'Onion', 'Beef', 'Other herbage crop', 'Other fruiting vegetables', 'Garlic']"
바다완자탕,바다완자탕,"['바지락', '다시마', '대파', '고추', '계란', '가다랑어포', '무', '새우', '전분']","['Other shellfish', 'Radish', 'Other seafood', 'Chilly', 'Eggs', 'Green onion', 'Other fish', 'Shrimp']"
봄옷을 입은 닭,봄옷을 입은 닭,"['', '미나리', '닭', '오이', '후추', '당근', '애호박', '버섯', '고구마', '소금', '취나물', '계란', '쌀', '파프리카']","['Other herbage crop', 'Eggs', 'Other fruiting vegetables', 'Rice', 'Sweet potato', 'Cucumber', 'Chicken']"
삼계치킨,삼계치킨,"['', '아스파라거스', '레몬', '닭', '생크림', '후추', '밀', '양파', '마늘', '인삼', '소금', '대파', '버섯', '깻잎', '오렌지']","['Other fruits', 'Onion', 'Other herbage crop', 'Wheat', 'Green onion', 'Other root vegetables', 'Garlic', 'Chicken', 'Other dairy products']"
삼계치킨롤,삼계치킨롤,"['닭', '후추', '당근', '생강', '양파', '마늘', '인삼', '대파', '월계수', '대추', '쌀']","['Onion', 'Green onion', 'Other fruiting vegetables', 'Other root vegetables', 'Garlic', 'Rice', 'Chicken']"
새우완자탕,새우완자탕,"['', '닭', '청경채', '후추', '소금', '계란', '새우', '전분']","['Other shellfish', 'Eggs', 'Chicken', 'Shrimp']"
아삭,아삭,"['아스파라거스', '설탕', '후추', '당근', '소금', '월계수', '무', '식초']",['Radish']
연어비트 절임샐러드,연어비트 절임샐러드,"['설탕', '올리브오일', '비트', '양파', '식초', '소금', '연어', '새싹', '꽃', '오렌지']","['Other fruits', 'Onion', 'Other fish', 'Other root vegetables']"
가지나물냉국,가지나물냉국,"['간장 다시마', '파', '가지', '마늘', '소금', '고추', '깨', '감식초', '식초']","['Other fruits', 'Beans', 'Other seasonings', 'Chilly', 'Other grains', 'Green onion', 'Other fruiting vegetables', 'Garlic']"
수삼매운닭찜,수삼매운닭찜,"['', '수삼', '설탕', '닭', '당면', '후추', '당근', '올리고당', '양파', '노두유', '대파', '감자', '고추', '버섯', '마늘 간장']","['Beans', 'Other seasonings', 'Onion', 'Chilly', 'Potato', 'Green onion', 'Other root vegetables', 'Garlic', 'Chicken']"
수박즙돼지목심구이,수박즙돼지목심구이,"['설탕', '올리브오일', '후추', '후추 수박', '간장', '마늘', '돼지고기', '물엿']","['Other fruits', 'Pork', 'Beans', 'Other seasonings', 'Garlic']"
별미병어조림,별미병어조림,"['병어', '', '매실', '후추', '참기름', '양파', '고추장', '소금', '마늘', '고추', '맛술', '대파 된장', '무', '생강']","['Radish', 'Other fruits', 'Beans', 'Other seasonings', 'Chilly', 'Onion', 'Other grains', 'Green onion', 'Garlic']"
비름나물겉절이,비름나물겉절이,"['', '매실', '파', '소금 까나리액젓', '간장', '비름나물', '소금', '고추', '깨', '마늘']","['Other fruits', 'Beans', 'Other seasonings', 'Chilly', 'Other herbage crop', 'Other grains', 'Green onion', 'Other fish', 'Garlic']"
깻잎단호박튀김,깻잎단호박튀김,"['', '꿀', '호박', '콩기름', '깻잎', '쌀', '호두']","['Beans', 'Other seasonings', 'Walnut', 'Other herbage crop', 'Other fruiting vegetables', 'Rice']"
냉머위들깨나물,냉머위들깨나물,"['들깨', '들기름', '파', '쪽파', '간장', '마늘', '소금', '머위대']","['Beans', 'Other seasonings', 'Other grains', 'Green onion', 'Garlic']"
수박껍질풋고추볶음,수박껍질풋고추볶음,"['소금', '수박', '고추', '식용유']","['Other fruits', 'Chilly']"
우무오미자냉화채,우무오미자냉화채,"['', '올리고당', '오미자', '해초']",['Other fruits']
포도호두스무디,포도호두스무디,"['호두', '오미자', '요거트', '포도']","['Other fruits', 'Walnut']"
전복영양밥과 부추양념장,전복영양밥과 부추양념장,"['파', '당근', '참기름', '다시마', '부추', '간장', '마늘', '전복', '깨', '버섯', '쌀']","['Beans', 'Other seasonings', 'Other seafood', 'Abalone', 'Other grains', 'Chives', 'Green onion', 'Rice', 'Garlic']"
근대쌈밥과 멸치견과류쌈장,근대쌈밥과 멸치견과류쌈장,"['', '파', '매실', '땅콩', '다시마', '양파', '고추장', '잣', '마늘', '멸치 견과류 쌈장 다시마', '된장', '근대', '멸치', '보리', '호두', '근대 쌀', '쌀']","['Other fruits', 'Beans', 'Other seasonings', 'Other seafood', 'Walnut', 'Onion', 'Chilly', 'Other herbage crop', 'Peanut', 'Green onion', 'Other fish', 'Garlic', 'Barley', 'Rice']"
장어조림,장어조림,"['', '장어', '올리고당', '참기름', '양파', '마늘', '대파', '고추', '깻잎']","['Onion', 'Chilly', 'Other grains', 'Other herbage crop', 'Green onion', 'Other fish', 'Garlic']"
통삼겹스테이크,통삼겹스테이크,"['', '로즈마리', '당근', '버터', '양파', '마늘', '돼지고기', '요거트', '식초']","['Pork', 'Onion', 'Other herbage crop', 'Butter', 'Garlic']"
저염된장 삼치구이,저염된장 삼치구이,"['', '삼치', '마늘', '고추', '치커리']","['Garlic', 'Other herbage crop', 'Other fish', 'Chilly']"
미역전복죽,미역전복죽,"['', '당근', '참기름', '전복', '검정깨', '쌀']","['Other grains', 'Abalone', 'Rice']"
불고기미니볼,불고기미니볼,"['', '양파 빵', '후추', '호박', '오미자', '간장', '마늘', '소고기', '감자', '계란', '생강']","['Other fruits', 'Beans', 'Other seasonings', 'Milk', 'Onion', 'Beef', 'Potato', 'Wheat', 'Eggs', 'Other fruiting vegetables', 'Butter', 'Garlic']"
